event_id,physical_event_group,evaluation_group,evaluation_group_type,event_class,source_catalogs,source_event_ids,reference_time,time_precision,time_semantics,type_code_t2,grade,family_id,reported_stations,positive_visibility_channels,waveform_qa_scope,usable_stations,questionable_stations,rejected_stations,usable_window_count,questionable_window_count,rejected_window_count,candidate_status,nonshallow_qa_status,nonshallow_qa_batches,nonshallow_usable_stations,nonshallow_questionable_stations,nonshallow_rejected_stations,label_provenance,license_release_note
levent-02462,event:levent-02462,event:levent-02462,physical_event,natural_impact,PDS-levent,levent-02462,1971-12-12T10:30:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S15.MH1;S15.MH2;S15.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02488,event:levent-02488,deep-family:A8,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02488,1971-12-15T20:20:00,minute,catalog_start_not_phase_pick,A,B,A8,S12;S14;S15,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ;S15.MH1;S15.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02506,event:levent-02506,deep-family:A17,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02506,1971-12-17T02:12:00,minute,catalog_start_not_phase_pick,A,B,A17,S12;S14;S15,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S15.MH1;S15.MH2;S15.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02507,event:levent-02507,event:levent-02507,physical_event,natural_impact,PDS-levent,levent-02507,1971-12-17T04:08:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02512,event:levent-02512,deep-family:A18,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02512,1971-12-17T16:08:00,minute,catalog_start_not_phase_pick,A,B,A18,S14;S15,S14.MH1;S14.MH2;S15.MH1;S15.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02577,event:levent-02577,event:levent-02577,physical_event,natural_impact,PDS-levent,levent-02577,1971-12-23T07:13:00,minute,catalog_start_not_phase_pick,C,A,,S15,S15.MH1;S15.MH2;S15.MHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02582,event:levent-02582,event:levent-02582,physical_event,natural_impact,PDS-levent,levent-02582,1971-12-24T14:47:00,minute,catalog_start_not_phase_pick,C,B,,S14,S14.MH1;S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02583,event:levent-02583,deep-family:A15,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02583,1971-12-26T05:42:00,minute,catalog_start_not_phase_pick,A,B,A15,S14,S14.MH1;S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02584,event:levent-02584,event:levent-02584,physical_event,natural_impact,PDS-levent,levent-02584,1971-12-27T08:07:00,minute,catalog_start_not_phase_pick,C,B,,S12,S12.MH1;S12.MH2;S12.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02609,event:levent-02609,deep-family:A30,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02609,1972-01-01T14:48:00,minute,catalog_start_not_phase_pick,A,B,A30,S12;S14;S15,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
YN-SMQ-4,event:YN-SMQ-4,event:YN-SMQ-4,physical_event,shallow_moonquake,Onodera-corrected-2026;PDS-levent,YN-SMQ-4;levent-02616,1972-01-02T22:32:00,minute,corrected_event_start_not_phase_pick,H,B,,S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ;S15.MH1;S15.MH2;S15.MHZ;S15.SHZ,SHZ+ATT_120s_pre_480s_post,S14;S15,,,2,0,0,candidate_integrity_audited,not_applicable_shallow,,,,,Onodera 2024 tables corrected 2026; legacy rows reconciled exactly to PDS,CC BY-NC article-table derivation; attribution and release review required
levent-02622,event:levent-02622,event:levent-02622,physical_event,natural_impact,PDS-levent,levent-02622,1972-01-04T00:10:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02624,event:levent-02624,event:levent-02624,physical_event,natural_impact,PDS-levent,levent-02624,1972-01-04T06:35:00,minute,catalog_start_not_phase_pick,C,A,,S12;S14;S15,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ;S15.MH1;S15.MH2;S15.MHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02625,event:levent-02625,event:levent-02625,physical_event,natural_impact,PDS-levent,levent-02625,1972-01-04T10:02:00,minute,catalog_start_not_phase_pick,C,A,,S14,S14.MH1;S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02628,event:levent-02628,event:levent-02628,physical_event,natural_impact,PDS-levent,levent-02628,1972-01-05T01:33:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
KO-SMQ-2,event:KO-SMQ-2,event:KO-SMQ-2,physical_event,shallow_moonquake,Onodera-corrected-2026,KO-SMQ-2,1972-01-05T22:42:33,second,corrected_event_start_not_phase_pick,,not_assigned_by_onodera,,S14;S15,,SHZ+ATT_120s_pre_480s_post,S14;S15,,,2,0,0,candidate_integrity_audited,not_applicable_shallow,,,,,Onodera 2024 tables corrected 2026; legacy rows reconciled exactly to PDS,CC BY-NC article-table derivation; attribution and release review required
levent-02666,event:levent-02666,event:levent-02666,physical_event,natural_impact,PDS-levent,levent-02666,1972-01-13T05:47:00,minute,catalog_start_not_phase_pick,C,B,,S14;S15,S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02676,event:levent-02676,deep-family:A18,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02676,1972-01-14T04:20:00,minute,catalog_start_not_phase_pick,A,B,A18,S12;S14;S15,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH1;S15.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02694,event:levent-02694,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02694,1972-01-17T04:12:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH2;S14.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02702,event:levent-02702,deep-family:A19,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02702,1972-01-19T06:46:00,minute,catalog_start_not_phase_pick,A,B,A19,S14;S15,S14.MH1;S14.MH2;S14.SHZ;S15.MH1;S15.MH2;S15.MHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02703,event:levent-02703,event:levent-02703,physical_event,natural_impact,PDS-levent,levent-02703,1972-01-20T07:46:00,minute,catalog_start_not_phase_pick,C,A,,S15,S15.MH1;S15.MH2;S15.MHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02705,event:levent-02705,event:levent-02705,physical_event,natural_impact,PDS-levent,levent-02705,1972-01-20T18:25:00,minute,catalog_start_not_phase_pick,C,B,,S14,S14.MH1;S14.MH2;S14.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,excluded_failed_integrity,reject_integrity,1,,,S14,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02708,event:levent-02708,event:levent-02708,physical_event,natural_impact,PDS-levent,levent-02708,1972-01-22T09:08:00,minute,catalog_start_not_phase_pick,C,B,,S15,S15.MH1;S15.MH2;S15.MHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02714,event:levent-02714,event:levent-02714,physical_event,natural_impact,PDS-levent,levent-02714,1972-01-26T05:10:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02750,event:levent-02750,deep-family:A16,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02750,1972-02-04T01:15:00,minute,catalog_start_not_phase_pick,A,B,A16,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02791,event:levent-02791,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02791,1972-02-13T21:24:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02794,event:levent-02794,deep-family:A19,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02794,1972-02-14T22:33:00,minute,catalog_start_not_phase_pick,A,B,A19,S14,S14.MH1;S14.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02807,event:levent-02807,event:levent-02807,physical_event,natural_impact,PDS-levent,levent-02807,1972-02-21T20:52:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S15.MH1;S15.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02816,event:levent-02816,deep-family:A23,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02816,1972-02-22T20:27:00,minute,catalog_start_not_phase_pick,A,B,A23,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02839,event:levent-02839,event:levent-02839,physical_event,natural_impact,PDS-levent,levent-02839,1972-02-28T12:40:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02840,event:levent-02840,event:levent-02840,physical_event,natural_impact,PDS-levent,levent-02840,1972-02-28T13:20:00,minute,catalog_start_not_phase_pick,C,B,,S14;S15,S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S15.MH1;S15.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02845,event:levent-02845,deep-family:A16,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02845,1972-03-03T02:57:00,minute,catalog_start_not_phase_pick,A,B,A16,S12;S14;S15,S12.MH1;S12.MH2;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S15.MH1;S15.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02852,event:levent-02852,event:levent-02852,physical_event,natural_impact,PDS-levent,levent-02852,1972-03-07T06:01:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02870,event:levent-02870,deep-family:A18,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02870,1972-03-09T21:55:00,minute,catalog_start_not_phase_pick,A,B,A18,S12;S14,S12.MH2;S12.MHZ;S14.MH2;S14.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02880,event:levent-02880,event:levent-02880,physical_event,natural_impact,PDS-levent,levent-02880,1972-03-11T21:00:00,minute,catalog_start_not_phase_pick,C,B,,S12;S15,S12.MH2;S12.MHZ;S15.MH1;S15.MH2;S15.MHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02884,event:levent-02884,event:levent-02884,physical_event,natural_impact,PDS-levent,levent-02884,1972-03-12T18:00:00,minute,catalog_start_not_phase_pick,C,A,,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02889,event:levent-02889,deep-family:A14,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02889,1972-03-13T11:01:00,minute,catalog_start_not_phase_pick,A,B,A14,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02896,event:levent-02896,event:levent-02896,physical_event,natural_impact,PDS-levent,levent-02896,1972-03-15T01:36:00,minute,catalog_start_not_phase_pick,C,B,,S15,S15.MH1;S15.MH2;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02917,event:levent-02917,deep-family:A201,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02917,1972-03-20T15:57:00,minute,catalog_start_not_phase_pick,A,B,A201,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02928,event:levent-02928,deep-family:A23,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02928,1972-03-21T14:51:00,minute,catalog_start_not_phase_pick,A,B,A23,S14;S15,S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S15.MH1;S15.MH2;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02931,event:levent-02931,deep-family:A9,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02931,1972-03-22T09:57:00,minute,catalog_start_not_phase_pick,A,B,A9,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02932,event:levent-02932,deep-family:A30,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02932,1972-03-22T22:07:00,minute,catalog_start_not_phase_pick,A,B,A30,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-02945,event:levent-02945,deep-family:A16,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-02945,1972-03-29T11:36:00,minute,catalog_start_not_phase_pick,A,B,A16,S12;S14;S15,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_integrity_audited,usable_integrity,1,S12;S14,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
